title,time_per_workout,week,day,number_of_exercises,exercise_name,sets,reps_display
12 Weeks Muscle Building Program,180,8,3,17,Leg Curl,3,300
12 Weeks Muscle Building Program,180,8,3,17,Belt Squat,3,1800
12 Weeks Muscle Building Program,180,8,3,17,Pendulum Squat,3,1800
12 Weeks Muscle Building Program,180,8,3,17,Good Morning,3,2
12 Weeks Muscle Building Program,180,8,3,17,Leg Press,3,9
12 Weeks Muscle Building Program,180,8,3,17,Hip Extension,3,9
12 Weeks Muscle Building Program,180,8,3,17,Standing Calf Raise,3,10
12 Weeks Muscle Building Program,180,8,3,17,Deadlift (Dumbbell),3,2
12 Weeks Muscle Building Program,180,8,3,17,Leg Extension,3,9
12 Weeks Muscle Building Program,180,8,3,17,Back Extension,3,10
12 Weeks Muscle Building Program,180,8,3,17,Bulgarian Split Squat (Dumbbell),3,1
12 Weeks Muscle Building Program,180,8,3,17,Seated Hamstring Curl,3,1
12 Weeks Muscle Building Program,180,8,3,17,Walking Lunge,3,8
12 Weeks Muscle Building Program,180,8,3,17,Glute-Ham Raise,3,6
12 Weeks Muscle Building Program,180,8,3,17,Seated Calf Raise,3,1
12 Weeks Muscle Building Program,180,8,5,17,Pull-Up (Band),3,10
12 Weeks Muscle Building Program,180,8,5,17,Chin-Up (Assisted),3,3
12 Weeks Muscle Building Program,180,8,5,17,Barbell Row,3,9
12 Weeks Muscle Building Program,180,8,5,17,Lat Pulldown,3,9
12 Weeks Muscle Building Program,180,8,5,17,Dumbbell Row,3,10
12 Weeks Muscle Building Program,180,8,5,17,Single Arm Iso Row,3,3
12 Weeks Muscle Building Program,180,8,5,17,Seated Row (Cable),3,9
12 Weeks Muscle Building Program,180,8,5,17,Single Arm Row (Dumbbell),3,10
12 Weeks Muscle Building Program,180,8,5,17,T-Bar Row,3,1
12 Weeks Muscle Building Program,180,8,5,17,Bicep Curl (Barbell),3,1
12 Weeks Muscle Building Program,180,8,5,17,Bicep Curl (Machine),3,8
12 Weeks Muscle Building Program,180,8,5,17,Bicep Curl (Cable),3,6
12 Weeks Muscle Building Program,180,8,5,17,Bicep Curl (Dumbbell),3,1
12 Weeks Muscle Building Program,180,8,5,17,Concentration Curl,3,9
12 Weeks Muscle Building Program,180,8,5,17,Reverse Wrist Curl (Barbell),3,10
12 Weeks Muscle Building Program,180,8,5,17,Wrist Curls,3,4
12 Weeks Muscle Building Program,180,8,5,17,Reverse Wrist Curl (Dumbbell),3,9
12 Weeks Muscle Building Program,180,8,6,3,Run,1,9
12 Weeks Muscle Building Program,180,8,6,3,Elliptical,1,10
12 Weeks Muscle Building Program,180,8,6,3,Cycling,1,4
12 Weeks Muscle Building Program,180,8,7,1,Swim,1,9
12 Weeks Muscle Building Program,180,9,1,15,Bench Press (Barbell),3,10
12 Weeks Muscle Building Program,180,9,1,15,Incline Bench Press (Barbell),3,1
12 Weeks Muscle Building Program,180,9,1,15,Decline Bench Press (Barbell),3,1
12 Weeks Muscle Building Program,180,9,1,15,Pec Deck (Machine),3,8
12 Weeks Muscle Building Program,180,9,1,15,Face Pull,3,6
12 Weeks Muscle Building Program,180,9,1,15,Reverse Pec Deck,3,1
12 Weeks Muscle Building Program,180,9,1,15,Lying Rear Lateral Raise,3,9
12 Weeks Muscle Building Program,180,9,1,15,Lateral Raise (Machine),3,10
12 Weeks Muscle Building Program,180,9,1,15,Lateral Raise (Dumbbell),3,3
12 Weeks Muscle Building Program,180,9,1,15,Tricep Pushdown (Cable),3,6
12 Weeks Muscle Building Program,180,9,1,15,Skull Crusher,3,8
12 Weeks Muscle Building Program,180,9,1,15,Tricep Rope Push Down (Cable),3,12
12 Weeks Muscle Building Program,180,9,1,15,V-Handle Tricep Pushdown (Cable),3,12
12 Weeks Muscle Building Program,180,9,1,15,Tricep Extension (Cable),3,8
12 Weeks Muscle Building Program,180,9,1,15,Tricep Extension (Dumbbell),3,3
12 Weeks Muscle Building Program,180,9,2,3,Run,1,8
12 Weeks Muscle Building Program,180,9,2,3,Elliptical,1,8
12 Weeks Muscle Building Program,180,9,2,3,Cycling,1,12
12 Weeks Muscle Building Program,180,9,3,17,Deadlift (Paused),3,10
12 Weeks Muscle Building Program,180,9,3,17,Squat (Paused),3,8
12 Weeks Muscle Building Program,180,9,3,17,Leg Curl,3,2
12 Weeks Muscle Building Program,180,9,3,17,Belt Squat,3,8
12 Weeks Muscle Building Program,180,9,3,17,Pendulum Squat,3,9
12 Weeks Muscle Building Program,180,9,3,17,Good Morning,3,10
12 Weeks Muscle Building Program,180,9,3,17,Leg Press,3,3
12 Weeks Muscle Building Program,180,9,3,17,Hip Extension,3,6
12 Weeks Muscle Building Program,180,9,3,17,Standing Calf Raise,3,8
12 Weeks Muscle Building Program,180,9,3,17,Deadlift (Dumbbell),3,12
12 Weeks Muscle Building Program,180,9,3,17,Leg Extension,3,10
12 Weeks Muscle Building Program,180,9,3,17,Back Extension,3,6
12 Weeks Muscle Building Program,180,9,3,17,Bulgarian Split Squat (Dumbbell),3,6
12 Weeks Muscle Building Program,180,9,3,17,Seated Hamstring Curl,3,9
12 Weeks Muscle Building Program,180,9,3,17,Walking Lunge,3,12
12 Weeks Muscle Building Program,180,9,3,17,Glute-Ham Raise,3,12
12 Weeks Muscle Building Program,180,9,3,17,Seated Calf Raise,3,3
12 Weeks Muscle Building Program,180,9,5,17,Pull-Up (Band),3,8
12 Weeks Muscle Building Program,180,9,5,17,Chin-Up (Assisted),3,12
12 Weeks Muscle Building Program,180,9,5,17,Barbell Row,3,12
12 Weeks Muscle Building Program,180,9,5,17,Lat Pulldown,3,8
12 Weeks Muscle Building Program,180,9,5,17,Dumbbell Row,3,3
12 Weeks Muscle Building Program,180,9,5,17,Single Arm Iso Row,3,8
12 Weeks Muscle Building Program,180,9,5,17,Seated Row (Cable),3,8
12 Weeks Muscle Building Program,180,9,5,17,Single Arm Row (Dumbbell),3,12
12 Weeks Muscle Building Program,180,9,5,17,T-Bar Row,3,10
12 Weeks Muscle Building Program,180,9,5,17,Bicep Curl (Barbell),3,8
12 Weeks Muscle Building Program,180,9,5,17,Bicep Curl (Machine),3,2
12 Weeks Muscle Building Program,180,9,5,17,Bicep Curl (Cable),3,9
12 Weeks Muscle Building Program,180,9,5,17,Bicep Curl (Dumbbell),3,8
12 Weeks Muscle Building Program,180,9,5,17,Concentration Curl,3,10
12 Weeks Muscle Building Program,180,9,5,17,Reverse Wrist Curl (Barbell),3,3
12 Weeks Muscle Building Program,180,9,5,17,Wrist Curls,3,6
12 Weeks Muscle Building Program,180,9,5,17,Reverse Wrist Curl (Dumbbell),3,8
12 Weeks Muscle Building Program,180,9,6,3,Run,1,12
12 Weeks Muscle Building Program,180,9,6,3,Elliptical,1,10
12 Weeks Muscle Building Program,180,9,6,3,Cycling,1,6
12 Weeks Muscle Building Program,180,9,7,1,Swim,1,6
12 Weeks Muscle Building Program,180,10,1,15,Bench Press (Barbell),3,9
12 Weeks Muscle Building Program,180,10,1,15,Incline Bench Press (Barbell),3,12
12 Weeks Muscle Building Program,180,10,1,15,Decline Bench Press (Barbell),3,12
12 Weeks Muscle Building Program,180,10,1,15,Pec Deck (Machine),3,3
12 Weeks Muscle Building Program,180,10,1,15,Face Pull,3,6
12 Weeks Muscle Building Program,180,10,1,15,Reverse Pec Deck,3,8
12 Weeks Muscle Building Program,180,10,1,15,Lying Rear Lateral Raise,3,12
12 Weeks Muscle Building Program,180,10,1,15,Lateral Raise (Machine),3,12
12 Weeks Muscle Building Program,180,10,1,15,Lateral Raise (Dumbbell),3,8
12 Weeks Muscle Building Program,180,10,1,15,Tricep Pushdown (Cable),3,3
12 Weeks Muscle Building Program,180,10,1,15,Skull Crusher,3,8
12 Weeks Muscle Building Program,180,10,1,15,Tricep Rope Push Down (Cable),3,8
12 Weeks Muscle Building Program,180,10,1,15,V-Handle Tricep Pushdown (Cable),3,12
12 Weeks Muscle Building Program,180,10,1,15,Tricep Extension (Cable),3,10
12 Weeks Muscle Building Program,180,10,1,15,Tricep Extension (Dumbbell),3,8
12 Weeks Muscle Building Program,180,10,2,3,Run,1,2
12 Weeks Muscle Building Program,180,10,2,3,Elliptical,1,9
12 Weeks Muscle Building Program,180,10,2,3,Cycling,1,8
12 Weeks Muscle Building Program,180,10,3,17,Deadlift (Paused),3,10
12 Weeks Muscle Building Program,180,10,3,17,Squat (Paused),3,3
12 Weeks Muscle Building Program,180,10,3,17,Leg Curl,3,6
12 Weeks Muscle Building Program,180,10,3,17,Belt Squat,3,8
12 Weeks Muscle Building Program,180,10,3,17,Pendulum Squat,3,12
12 Weeks Muscle Building Program,180,10,3,17,Good Morning,3,10
12 Weeks Muscle Building Program,180,10,3,17,Leg Press,3,6
12 Weeks Muscle Building Program,180,10,3,17,Hip Extension,3,6
12 Weeks Muscle Building Program,180,10,3,17,Standing Calf Raise,3,9
12 Weeks Muscle Building Program,180,10,3,17,Deadlift (Dumbbell),3,12
12 Weeks Muscle Building Program,180,10,3,17,Leg Extension,3,12
12 Weeks Muscle Building Program,180,10,3,17,Back Extension,3,3
12 Weeks Muscle Building Program,180,10,3,17,Bulgarian Split Squat (Dumbbell),3,6
12 Weeks Muscle Building Program,180,10,3,17,Seated Hamstring Curl,3,8
12 Weeks Muscle Building Program,180,10,3,17,Walking Lunge,3,12
12 Weeks Muscle Building Program,180,10,3,17,Glute-Ham Raise,3,12
12 Weeks Muscle Building Program,180,10,3,17,Seated Calf Raise,3,8
12 Weeks Muscle Building Program,180,10,5,17,Pull-Up (Band),3,8
12 Weeks Muscle Building Program,180,10,5,17,Chin-Up (Assisted),3,8
12 Weeks Muscle Building Program,180,10,5,17,Barbell Row,3,12
12 Weeks Muscle Building Program,180,10,5,17,Lat Pulldown,3,10
12 Weeks Muscle Building Program,180,10,5,17,Dumbbell Row,3,8
12 Weeks Muscle Building Program,180,10,5,17,Single Arm Iso Row,3,2
12 Weeks Muscle Building Program,180,10,5,17,Seated Row (Cable),3,8
12 Weeks Muscle Building Program,180,10,5,17,Single Arm Row (Dumbbell),3,9
12 Weeks Muscle Building Program,180,10,5,17,T-Bar Row,3,10
12 Weeks Muscle Building Program,180,10,5,17,Bicep Curl (Barbell),3,3
12 Weeks Muscle Building Program,180,10,5,17,Bicep Curl (Machine),3,6
12 Weeks Muscle Building Program,180,10,5,17,Bicep Curl (Cable),3,8
12 Weeks Muscle Building Program,180,10,5,17,Bicep Curl (Dumbbell),3,10
12 Weeks Muscle Building Program,180,10,5,17,Concentration Curl,3,10
12 Weeks Muscle Building Program,180,10,5,17,Reverse Wrist Curl (Barbell),3,6
12 Weeks Muscle Building Program,180,10,5,17,Wrist Curls,3,6
12 Weeks Muscle Building Program,180,10,5,17,Reverse Wrist Curl (Dumbbell),3,9
12 Weeks Muscle Building Program,180,10,6,3,Run,1,12
12 Weeks Muscle Building Program,180,10,6,3,Elliptical,1,12
12 Weeks Muscle Building Program,180,10,6,3,Cycling,1,3
12 Weeks Muscle Building Program,180,10,7,1,Swim,1,6
12 Weeks Muscle Building Program,180,11,1,15,Bench Press (Barbell),3,8
12 Weeks Muscle Building Program,180,11,1,15,Incline Bench Press (Barbell),3,12
12 Weeks Muscle Building Program,180,11,1,15,Decline Bench Press (Barbell),3,12
12 Weeks Muscle Building Program,180,11,1,15,Pec Deck (Machine),3,8
12 Weeks Muscle Building Program,180,11,1,15,Face Pull,3,3
12 Weeks Muscle Building Program,180,11,1,15,Reverse Pec Deck,3,8
12 Weeks Muscle Building Program,180,11,1,15,Lying Rear Lateral Raise,3,8
12 Weeks Muscle Building Program,180,11,1,15,Lateral Raise (Machine),3,12
12 Weeks Muscle Building Program,180,11,1,15,Lateral Raise (Dumbbell),3,10
12 Weeks Muscle Building Program,180,11,1,15,Tricep Pushdown (Cable),3,8
12 Weeks Muscle Building Program,180,11,1,15,Skull Crusher,3,2
12 Weeks Muscle Building Program,180,11,1,15,Tricep Rope Push Down (Cable),3,8
12 Weeks Muscle Building Program,180,11,1,15,V-Handle Tricep Pushdown (Cable),3,9
12 Weeks Muscle Building Program,180,11,1,15,Tricep Extension (Cable),3,10
12 Weeks Muscle Building Program,180,11,1,15,Tricep Extension (Dumbbell),3,3
12 Weeks Muscle Building Program,180,11,2,3,Run,1,6
12 Weeks Muscle Building Program,180,11,2,3,Elliptical,1,8
12 Weeks Muscle Building Program,180,11,2,3,Cycling,1,12
12 Weeks Muscle Building Program,180,11,3,17,Deadlift (Paused),3,10
12 Weeks Muscle Building Program,180,11,3,17,Squat (Paused),3,6
12 Weeks Muscle Building Program,180,11,3,17,Leg Curl,3,6
12 Weeks Muscle Building Program,180,11,3,17,Belt Squat,3,9
12 Weeks Muscle Building Program,180,11,3,17,Pendulum Squat,3,12
12 Weeks Muscle Building Program,180,11,3,17,Good Morning,3,12
12 Weeks Muscle Building Program,180,11,3,17,Leg Press,3,3
12 Weeks Muscle Building Program,180,11,3,17,Hip Extension,3,6
12 Weeks Muscle Building Program,180,11,3,17,Standing Calf Raise,3,8
12 Weeks Muscle Building Program,180,11,3,17,Deadlift (Dumbbell),3,12
12 Weeks Muscle Building Program,180,11,3,17,Leg Extension,3,12
12 Weeks Muscle Building Program,180,11,3,17,Back Extension,3,8
12 Weeks Muscle Building Program,180,11,3,17,Bulgarian Split Squat (Dumbbell),3,2
12 Weeks Muscle Building Program,180,11,3,17,Seated Hamstring Curl,3,8
12 Weeks Muscle Building Program,180,11,3,17,Walking Lunge,3,8
12 Weeks Muscle Building Program,180,11,3,17,Glute-Ham Raise,3,12
12 Weeks Muscle Building Program,180,11,3,17,Seated Calf Raise,3,10
12 Weeks Muscle Building Program,180,11,5,17,Pull-Up (Band),3,2
12 Weeks Muscle Building Program,180,11,5,17,Chin-Up (Assisted),3,8
12 Weeks Muscle Building Program,180,11,5,17,Barbell Row,3,9
12 Weeks Muscle Building Program,180,11,5,17,Lat Pulldown,3,10
12 Weeks Muscle Building Program,180,11,5,17,Dumbbell Row,3,2
12 Weeks Muscle Building Program,180,11,5,17,Single Arm Iso Row,3,6
12 Weeks Muscle Building Program,180,11,5,17,Seated Row (Cable),3,8
12 Weeks Muscle Building Program,180,11,5,17,Single Arm Row (Dumbbell),3,12
12 Weeks Muscle Building Program,180,11,5,17,T-Bar Row,3,10
12 Weeks Muscle Building Program,180,11,5,17,Bicep Curl (Barbell),3,6
12 Weeks Muscle Building Program,180,11,5,17,Bicep Curl (Machine),3,6
12 Weeks Muscle Building Program,180,11,5,17,Bicep Curl (Cable),3,9
12 Weeks Muscle Building Program,180,11,5,17,Bicep Curl (Dumbbell),3,12
12 Weeks Muscle Building Program,180,11,5,17,Concentration Curl,3,12
12 Weeks Muscle Building Program,180,11,5,17,Reverse Wrist Curl (Barbell),3,1
12 Weeks Muscle Building Program,180,11,5,17,Wrist Curls,3,6
12 Weeks Muscle Building Program,180,11,5,17,Reverse Wrist Curl (Dumbbell),3,8
12 Weeks Muscle Building Program,180,11,6,3,Run,1,12
12 Weeks Muscle Building Program,180,11,6,3,Elliptical,1,12
12 Weeks Muscle Building Program,180,11,6,3,Cycling,1,8
12 Weeks Muscle Building Program,180,11,7,1,Swim,1,1
12 Weeks Muscle Building Program,180,12,1,15,Bench Press (Barbell),3,8
12 Weeks Muscle Building Program,180,12,1,15,Incline Bench Press (Barbell),3,8
12 Weeks Muscle Building Program,180,12,1,15,Decline Bench Press (Barbell),3,12
12 Weeks Muscle Building Program,180,12,1,15,Pec Deck (Machine),3,10
12 Weeks Muscle Building Program,180,12,1,15,Face Pull,3,8
12 Weeks Muscle Building Program,180,12,1,15,Reverse Pec Deck,3,1
12 Weeks Muscle Building Program,180,12,1,15,Lying Rear Lateral Raise,3,8
12 Weeks Muscle Building Program,180,12,1,15,Lateral Raise (Machine),3,9
12 Weeks Muscle Building Program,180,12,1,15,Lateral Raise (Dumbbell),3,10
12 Weeks Muscle Building Program,180,12,1,15,Tricep Pushdown (Cable),3,2
12 Weeks Muscle Building Program,180,12,1,15,Skull Crusher,3,6
12 Weeks Muscle Building Program,180,12,1,15,Tricep Rope Push Down (Cable),3,8
12 Weeks Muscle Building Program,180,12,1,15,V-Handle Tricep Pushdown (Cable),3,12
12 Weeks Muscle Building Program,180,12,1,15,Tricep Extension (Cable),3,10
12 Weeks Muscle Building Program,180,12,1,15,Tricep Extension (Dumbbell),3,6
12 Weeks Muscle Building Program,180,12,2,3,Run,1,6
12 Weeks Muscle Building Program,180,12,2,3,Elliptical,1,9
12 Weeks Muscle Building Program,180,12,2,3,Cycling,1,12
12 Weeks Muscle Building Program,180,12,3,17,Deadlift (Paused),3,12
12 Weeks Muscle Building Program,180,12,3,17,Squat (Paused),3,1
12 Weeks Muscle Building Program,180,12,3,17,Leg Curl,3,6
12 Weeks Muscle Building Program,180,12,3,17,Belt Squat,3,12
12 Weeks Muscle Building Program,180,12,3,17,Pendulum Squat,3,12
12 Weeks Muscle Building Program,180,12,3,17,Good Morning,3,8
12 Weeks Muscle Building Program,180,12,3,17,Leg Press,3,1
12 Weeks Muscle Building Program,180,12,3,17,Hip Extension,3,8
12 Weeks Muscle Building Program,180,12,3,17,Standing Calf Raise,3,8
12 Weeks Muscle Building Program,180,12,3,17,Deadlift (Dumbbell),3,12
12 Weeks Muscle Building Program,180,12,3,17,Leg Extension,3,10
12 Weeks Muscle Building Program,180,12,3,17,Back Extension,3,8
12 Weeks Muscle Building Program,180,12,3,17,Bulgarian Split Squat (Dumbbell),3,1
12 Weeks Muscle Building Program,180,12,3,17,Seated Hamstring Curl,3,8
12 Weeks Muscle Building Program,180,12,3,17,Walking Lunge,3,9
12 Weeks Muscle Building Program,180,12,3,17,Glute-Ham Raise,3,10
12 Weeks Muscle Building Program,180,12,3,17,Seated Calf Raise,3,1
12 Weeks Muscle Building Program,180,12,5,17,Pull-Up (Band),3,8
12 Weeks Muscle Building Program,180,12,5,17,Chin-Up (Assisted),3,12
12 Weeks Muscle Building Program,180,12,5,17,Barbell Row,3,10
12 Weeks Muscle Building Program,180,12,5,17,Lat Pulldown,3,6
12 Weeks Muscle Building Program,180,12,5,17,Dumbbell Row,3,6
12 Weeks Muscle Building Program,180,12,5,17,Single Arm Iso Row,3,9
12 Weeks Muscle Building Program,180,12,5,17,Seated Row (Cable),3,12
12 Weeks Muscle Building Program,180,12,5,17,Single Arm Row (Dumbbell),3,12
12 Weeks Muscle Building Program,180,12,5,17,T-Bar Row,3,5
12 Weeks Muscle Building Program,180,12,5,17,Bicep Curl (Barbell),3,7
12 Weeks Muscle Building Program,180,12,5,17,Bicep Curl (Machine),3,9
12 Weeks Muscle Building Program,180,12,5,17,Bicep Curl (Cable),3,9
12 Weeks Muscle Building Program,180,12,5,17,Bicep Curl (Dumbbell),3,12
12 Weeks Muscle Building Program,180,12,5,17,Concentration Curl,3,5
12 Weeks Muscle Building Program,180,12,5,17,Reverse Wrist Curl (Barbell),3,7
12 Weeks Muscle Building Program,180,12,5,17,Wrist Curls,3,9
12 Weeks Muscle Building Program,180,12,5,17,Reverse Wrist Curl (Dumbbell),3,9
12 Weeks Muscle Building Program,180,12,6,3,Run,1,9
12 Weeks Muscle Building Program,180,12,6,3,Elliptical,1,5
12 Weeks Muscle Building Program,180,12,6,3,Cycling,1,7
12 Weeks Muscle Building Program,180,12,7,1,Swim,1,9
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,1,5,Pistol Squat,5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,1,5,Goblet Squat,4,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,1,5,Romanian Deadlift (Dumbbell),3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,1,5,Standing Calf Raise,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,1,5,Hanging Leg Raise,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,2,5,Pull-Up (Weighted),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,2,5,Pullover (Dumbbell),4,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,2,5,Single Arm Row (Dumbbell),3,15
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,2,5,Bicep Curl (EZ Bar),3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,2,5,Hammer Curl,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,3,5,Dip (Weighted),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,3,5,Decline Ring push Up,4,15
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,3,5,French Press,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,3,5,Lateral Raise (Dumbbell),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,1,3,5,Rear Delt Fly (Dumbbell),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,1,5,Pistol Squat,5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,1,5,Goblet Squat,4,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,1,5,Romanian Deadlift (Dumbbell),3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,1,5,Standing Calf Raise,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,1,5,Hanging Leg Raise,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,2,5,Pull-Up (Weighted),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,2,5,Pullover (Dumbbell),4,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,2,5,Single Arm Row (Dumbbell),3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,2,5,Bicep Curl (EZ Bar),3,15
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,2,5,Hammer Curl,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,3,5,Dip (Weighted),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,3,5,Decline Ring push Up,4,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,3,5,French Press,3,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,3,5,Lateral Raise (Dumbbell),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,2,3,5,Rear Delt Fly (Dumbbell),5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,3,1,5,Pistol Squat,5,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,3,1,5,Goblet Squat,4,12
"5.0 weeks for ['Bodybuilding', 'Muscle & Sculpting']",90,3,1,5,Romanian Deadlift (Dumbbell),3,12
